Producto,SKU,Precio,Precio Rebajado,Descripcion_corta,Imagen,Color,Talla,Disponibilidad
Chaqueta Luna y Estrellas de color mostaza y azul,"<span class=""sku"">ChaquetaLunaEstrellas</span>","120,00€",,"En esta colección he querido inspirarme en el universo, los orígenes, las estrellas, la luna… Una colección de punto en la que nos sentimos como cuando miramos las estrellas y a los cuerpos celestes. Es como mirar al pasado porque la mayoría de ellas están a años luz. Hemos querido mirar atrás y regresar al Big Bang cuando estalló todo, el mayor caos y la mayor belleza de la historia. A cuando empezó a nacer la creatividad como con las Líneas de Nazca. O a los tiempos donde los hombres y las mujeres pasaban las horas mirando al cielo y aprendiendo de sus antepasados las estrellas. Y todo esto contemplado por nuestra gran luna, y todas sus fases, de ahí QUÉDATE LUNA. Porque nuestra pasión por el universo nos ha motivado para crear esta colección, porque somos polvo de estrellas y hemos cogido unas poquitas para hacer éstas prendas en las que hemos puesto toda nuestra ilusión y creatividad. La hemos llenado de magia y esperamos que te llegue un poco.","https://crisalidadesigner.com/wp-content/uploads/2017/09/Chaquetas-Lunas-y-estrellas-Lana-Merino-Mostaza-Azul-Crisálida1.jpg,https://crisalidadesigner.com/wp-content/uploads/2017/09/Chaquetas-lunas-y-estrellas-Crisalida5-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2017/09/Chaquetas-lunas-y-estrellas-Crisalida4-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2017/09/Chaquetas-lunas-y-estrellas-Crisalida3-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2017/09/Chaqueta-Luna-Estrellas-Crisálida3.jpg,https://crisalidadesigner.com/wp-content/uploads/2017/09/Chaqueta-azul-DETALLE-Crisálida1.jpg,https://crisalidadesigner.com/wp-content/uploads/2019/08/Medidas-Colección-QUÉDATE-LUNA-1.jpg",azul,Talla Única,1
Camiseta “Juntas es mejor.” Azul,"<span class=""sku"">N/D</span>","42,00€","35,00€",Camiseta “Juntas es mejor”. Es de 100% Algodón Peinado Orgánico. De color azul y está bordada también con hilo azul.,"https://crisalidadesigner.com/wp-content/uploads/2020/02/Camiseta-Algodón-Orgánico-Azul-Juntasesmejor-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Camiseta-Algodón-Orgánico-Azul-Juntasesmejor1-Crisálida-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Camisetas-Algodón-Orgánico-Juntasesmejor-Crisálida1-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Camisetas-Algodón-Orgánico-Juntasesmejor-Crisálida-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Camiseta-Bordada-Azul-Crisálida-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Medidas-Camisetas-Juntasesmejor-Crisálida3-scaled.jpg",None,talla-xl,30
Camiseta “Juntas es mejor.” Azul,"<span class=""sku"">N/D</span>","42,00€","35,00€",Camiseta “Juntas es mejor”. Es de 100% Algodón Peinado Orgánico. De color azul y está bordada también con hilo azul.,"https://crisalidadesigner.com/wp-content/uploads/2020/02/Camiseta-Algodón-Orgánico-Azul-Juntasesmejor-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Camiseta-Algodón-Orgánico-Azul-Juntasesmejor1-Crisálida-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Camisetas-Algodón-Orgánico-Juntasesmejor-Crisálida1-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Camisetas-Algodón-Orgánico-Juntasesmejor-Crisálida-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Camiseta-Bordada-Azul-Crisálida-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Medidas-Camisetas-Juntasesmejor-Crisálida3-scaled.jpg",None,talla-xs,30
Camiseta “Juntas es mejor.” Azul,"<span class=""sku"">N/D</span>","42,00€","35,00€",Camiseta “Juntas es mejor”. Es de 100% Algodón Peinado Orgánico. De color azul y está bordada también con hilo azul.,"https://crisalidadesigner.com/wp-content/uploads/2020/02/Camiseta-Algodón-Orgánico-Azul-Juntasesmejor-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Camiseta-Algodón-Orgánico-Azul-Juntasesmejor1-Crisálida-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Camisetas-Algodón-Orgánico-Juntasesmejor-Crisálida1-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Camisetas-Algodón-Orgánico-Juntasesmejor-Crisálida-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Camiseta-Bordada-Azul-Crisálida-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Medidas-Camisetas-Juntasesmejor-Crisálida3-scaled.jpg",None,talla-s,30
Camiseta “Juntas es mejor.” Azul,"<span class=""sku"">N/D</span>","42,00€","35,00€",Camiseta “Juntas es mejor”. Es de 100% Algodón Peinado Orgánico. De color azul y está bordada también con hilo azul.,"https://crisalidadesigner.com/wp-content/uploads/2020/02/Camiseta-Algodón-Orgánico-Azul-Juntasesmejor-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Camiseta-Algodón-Orgánico-Azul-Juntasesmejor1-Crisálida-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Camisetas-Algodón-Orgánico-Juntasesmejor-Crisálida1-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Camisetas-Algodón-Orgánico-Juntasesmejor-Crisálida-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Camiseta-Bordada-Azul-Crisálida-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Medidas-Camisetas-Juntasesmejor-Crisálida3-scaled.jpg",None,talla-m,30
Camiseta “Juntas es mejor.” Azul,"<span class=""sku"">N/D</span>","42,00€","35,00€",Camiseta “Juntas es mejor”. Es de 100% Algodón Peinado Orgánico. De color azul y está bordada también con hilo azul.,"https://crisalidadesigner.com/wp-content/uploads/2020/02/Camiseta-Algodón-Orgánico-Azul-Juntasesmejor-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Camiseta-Algodón-Orgánico-Azul-Juntasesmejor1-Crisálida-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Camisetas-Algodón-Orgánico-Juntasesmejor-Crisálida1-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Camisetas-Algodón-Orgánico-Juntasesmejor-Crisálida-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Camiseta-Bordada-Azul-Crisálida-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Medidas-Camisetas-Juntasesmejor-Crisálida3-scaled.jpg",None,talla-l,30
Camiseta “Juntas es mejor.” Azul,"<span class=""sku"">N/D</span>","42,00€","35,00€",Camiseta “Juntas es mejor”. Es de 100% Algodón Peinado Orgánico. De color azul y está bordada también con hilo azul.,"https://crisalidadesigner.com/wp-content/uploads/2020/02/Camiseta-Algodón-Orgánico-Azul-Juntasesmejor-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Camiseta-Algodón-Orgánico-Azul-Juntasesmejor1-Crisálida-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Camisetas-Algodón-Orgánico-Juntasesmejor-Crisálida1-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Camisetas-Algodón-Orgánico-Juntasesmejor-Crisálida-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Camiseta-Bordada-Azul-Crisálida-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Medidas-Camisetas-Juntasesmejor-Crisálida3-scaled.jpg",None,talla-xxl,30
Camiseta “Juntas es mejor.” Mostaza,"<span class=""sku"">N/D</span>","42,00€","35,00€",Camiseta “Juntas es mejor”. Es de 100% Algodón Peinado Orgánico. De color mostaza y está bordada con hilo verde.,"https://crisalidadesigner.com/wp-content/uploads/2020/02/Camiseta-Algodón-Orgánico-Mostaza-Juntasesmejor-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Camiseta-Algodón-Orgánico-Mostaza-Juntasesmejor1-Crisálida-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Camisetas-Algodón-Orgánico-Juntasesmejor-Crisálida1-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Camisetas-Algodón-Orgánico-Juntasesmejor-Crisálida-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Camiseta-Bordada-Mostaza-Crisálida-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Medidas-Camisetas-Juntasesmejor-Crisálida1-scaled.jpg",None,talla-xs,30
Camiseta “Juntas es mejor.” Mostaza,"<span class=""sku"">N/D</span>","42,00€","35,00€",Camiseta “Juntas es mejor”. Es de 100% Algodón Peinado Orgánico. De color mostaza y está bordada con hilo verde.,"https://crisalidadesigner.com/wp-content/uploads/2020/02/Camiseta-Algodón-Orgánico-Mostaza-Juntasesmejor-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Camiseta-Algodón-Orgánico-Mostaza-Juntasesmejor1-Crisálida-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Camisetas-Algodón-Orgánico-Juntasesmejor-Crisálida1-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Camisetas-Algodón-Orgánico-Juntasesmejor-Crisálida-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Camiseta-Bordada-Mostaza-Crisálida-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Medidas-Camisetas-Juntasesmejor-Crisálida1-scaled.jpg",None,talla-s,1
Camiseta “Juntas es mejor.” Mostaza,"<span class=""sku"">N/D</span>","42,00€","35,00€",Camiseta “Juntas es mejor”. Es de 100% Algodón Peinado Orgánico. De color mostaza y está bordada con hilo verde.,"https://crisalidadesigner.com/wp-content/uploads/2020/02/Camiseta-Algodón-Orgánico-Mostaza-Juntasesmejor-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Camiseta-Algodón-Orgánico-Mostaza-Juntasesmejor1-Crisálida-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Camisetas-Algodón-Orgánico-Juntasesmejor-Crisálida1-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Camisetas-Algodón-Orgánico-Juntasesmejor-Crisálida-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Camiseta-Bordada-Mostaza-Crisálida-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Medidas-Camisetas-Juntasesmejor-Crisálida1-scaled.jpg",None,talla-m,1
